File line_2.dat has 594 lines
0.010195 8.324258 3.300098 0.065459 -1.699907
0.033340 8.319424 3.317766 0.025741 -1.036698
0.002773 8.330125 3.349871 0.002631 -0.008675
0.002773 8.330125 3.349871 0.002631 -1.819349
0.036644 8.287299 3.316899 0.020089 -0.955933
0.024284 8.289504 3.359176 0.009299 -0.334968
0.024284 8.289504 3.359176 0.009299 -2.307798
0.069512 8.259623 3.328401 0.002427 -1.537041
0.069512 8.259623 3.328401 0.002427 -4.802631
0.069512 8.259623 3.328401 0.002427 -4.926643
0.112983 8.303082 3.286046 0.001936 -3.922239
0.102737 8.262815 3.288278 0.030831 -5.298632
0.069107 8.280124 3.256257 0.022843 -2.511110
0.069107 8.280124 3.256257 0.022843 -5.760397
0.057592 8.288311 3.254165 0.033091 -2.442326
0.022166 8.295367 3.300846 0.077291 -2.937833
0.022166 8.295367 3.300846 0.077291 -8.925003
0.026455 8.296624 3.273151 0.107048 -5.293424
0.026455 8.296624 3.273151 0.107048 -6.938180
0.018799 8.314842 3.277436 0.083395 -3.101770
0.044929 8.288336 3.233966 0.047921 -2.560446
0.044929 8.288336 3.233966 0.047921 -3.979080
0.001406 8.323933 3.192595 0.066535 -1.370975
0.001406 8.323933 3.192595 0.066535 -2.990744
0.003995 8.337009 3.185189 0.035751 -0.469188
0.046575 8.348120 3.161767 0.000407 -0.655561
0.046575 8.348120 3.161767 0.000407 -2.113452
0.046575 8.348120 3.161767 0.000407 -3.187804
0.006818 8.324671 3.155197 0.025883 -0.317600
0.006818 8.324671 3.155197 0.025883 -0.886693
0.006818 8.324671 3.155197 0.025883 -2.120670
0.016296 8.285598 3.169562 0.041929 -1.006880
0.004952 8.237584 3.142311 0.016875 -0.141502
0.016590 8.198508 3.104699 0.000110 -0.082837
0.016590 8.198508 3.104699 0.000110 -1.265174
0.041506 8.154320 3.133544 0.023705 -1.262988
0.041506 8.154320 3.133544 0.023705 -4.953157
0.001674 8.182743 3.154728 0.004150 -0.010072
0.001674 8.182743 3.154728 0.004150 -1.531191
0.015707 8.150782 3.169054 0.029842 -0.616201
0.006765 8.122057 3.152983 0.004541 -0.037966
0.006765 8.122057 3.152983 0.004541 -2.373797
0.038398 8.116385 3.166380 0.035409 -1.617907
0.038398 8.116385 3.166380 0.035409 -2.023086
0.038398 8.116385 3.166380 0.035409 -5.604948
0.082954 8.126777 3.141152 0.046338 -4.964770
0.042915 8.100464 3.159098 0.026059 -1.412964
0.042915 8.100464 3.159098 0.026059 -4.431270
0.076676 8.125845 3.194401 0.007963 -2.127665
0.076529 8.153215 3.153517 0.006044 -2.025058
0.056324 8.175383 3.148768 0.016844 -1.590023
0.056324 8.175383 3.148768 0.016844 -2.244553
0.056324 8.175383 3.148768 0.016844 -5.216207
0.076880 8.197510 3.156843 0.030157 -3.402700
0.046322 8.247159 3.137416 0.046012 -2.532075
0.024508 8.236950 3.130004 0.024895 -0.724873
0.024508 8.236950 3.130004 0.024895 -1.232241
0.006645 8.218967 3.178802 0.047145 -0.859335
0.006688 8.184638 3.223628 0.054499 -1.111931
0.006688 8.184638 3.223628 0.054499 -5.113250
0.024181 8.202606 3.249037 0.075848 -2.971695
0.017405 8.209039 3.217366 0.038033 -0.912791
0.054543 8.180199 3.202806 0.035471 -2.406461
0.014149 8.215585 3.196498 0.042621 -0.957158
0.042532 8.234881 3.206052 0.006096 -0.702295
0.055562 8.201472 3.213583 0.016967 -1.562338
0.019121 8.192823 3.222553 0.028998 -0.687689
0.025683 8.209096 3.230359 0.004949 -0.278688
0.006666 8.253059 3.277608 0.024085 -0.280845
0.006666 8.253059 3.277608 0.024085 -1.765211
0.015111 8.227168 3.241785 0.056819 -1.536655
0.032774 8.221325 3.276410 0.021287 -0.868013
0.032774 8.221325 3.276410 0.021287 -1.796041
0.032774 8.221325 3.276410 0.021287 -3.914584
0.066773 8.183855 3.308609 0.004052 -1.489780
0.076000 8.183149 3.329226 0.020062 -2.740686
0.045899 8.173214 3.309110 0.049784 -2.719127
0.045899 8.173214 3.309110 0.049784 -8.992740
0.050775 8.219912 3.352705 0.003903 -0.887945
0.050775 8.219912 3.352705 0.003903 -2.183862
0.053989 8.260781 3.378642 0.023609 -1.788366
0.031257 8.270991 3.349815 0.050030 -1.962434
0.031257 8.270991 3.349815 0.050030 -8.428146
0.037967 8.236152 3.395286 0.018639 -0.951685
0.039649 8.195167 3.370037 0.007498 -0.660192
0.039649 8.195167 3.370037 0.007498 -2.102291
0.070899 8.184107 3.360006 0.014590 -2.170566
0.070899 8.184107 3.360006 0.014590 -5.735926
0.096883 8.160754 3.369919 0.005466 -3.111156
0.096883 8.160754 3.369919 0.005466 -5.144680
0.096883 8.160754 3.369919 0.005466 -10.238822
0.076554 8.140386 3.361588 0.027445 -3.212261
0.076554 8.140386 3.361588 0.027445 -10.148228
0.069698 8.147511 3.345151 0.005834 -1.694395
0.054569 8.195781 3.369824 0.005752 -1.080660
0.054569 8.195781 3.369824 0.005752 -4.281429
0.045960 8.219383 3.352030 0.048914 -2.673311
0.032817 8.232981 3.355800 0.077017 -3.582882
0.014738 8.195482 3.382124 0.073396 -2.306961
0.014738 8.195482 3.382124 0.073396 -5.777613
0.022319 8.212687 3.400933 0.099417 -4.401435
0.034434 8.260130 3.374928 0.063088 -2.824640
0.034434 8.260130 3.374928 0.063088 -7.038672
0.015876 8.299984 3.340333 0.054444 -1.468659
0.015876 8.299984 3.340333 0.054444 -3.575463
0.023694 8.345475 3.377423 0.035738 -1.049068
0.016170 8.395200 3.339849 0.021893 -0.430303
0.007071 8.432462 3.323878 0.024985 -0.305204
0.005163 8.385365 3.300745 0.024974 -0.269752
0.005163 8.385365 3.300745 0.024974 -2.636719
0.053864 8.393354 3.345192 0.001713 -0.917363
0.053864 8.393354 3.345192 0.001713 -2.841424
0.014781 8.370075 3.391954 0.036721 -0.787773
0.014781 8.370075 3.391954 0.036721 -2.756503
0.014781 8.370075 3.391954 0.036721 -5.396089
0.012539 8.385206 3.357102 0.077378 -2.401294
0.012539 8.385206 3.357102 0.077378 -4.429846
0.012539 8.385206 3.357102 0.077378 -5.747772
0.000810 8.342283 3.399243 0.091666 -2.539887
0.032660 8.383153 3.371895 0.059473 -2.521098
0.060306 8.407907 3.405038 0.027945 -2.313075
0.032562 8.448534 3.399058 0.055782 -2.317979
0.045340 8.466238 3.369343 0.029183 -1.649440
0.045340 8.466238 3.369343 0.029183 -3.379372
0.077499 8.481693 3.326520 0.045301 -4.478748
0.033710 8.434837 3.342158 0.000432 -0.346213
0.033710 8.434837 3.342158 0.000432 -1.026120
0.033710 8.434837 3.342158 0.000432 -2.925055
0.013353 8.391516 3.391944 0.037419 -0.765628
0.013353 8.391516 3.391944 0.037419 -2.866785
0.013353 8.391516 3.391944 0.037419 -4.113716
0.044108 8.424850 3.425215 0.029634 -1.615049
0.061248 8.414005 3.380766 0.030980 -2.526265
0.067555 8.377820 3.386591 0.026001 -2.599586
0.067555 8.377820 3.386591 0.026001 -3.599933
0.081978 8.388564 3.387201 0.035673 -4.110961
0.081978 8.388564 3.387201 0.035673 -12.754565
0.075175 8.431321 3.364231 0.036187 -3.683245
0.075175 8.431321 3.364231 0.036187 -6.405131
0.075175 8.431321 3.364231 0.036187 -7.186156
0.049565 8.458268 3.364292 0.021853 -1.514858
0.049565 8.458268 3.364292 0.021853 -5.105675
0.078855 8.441519 3.383175 0.066328 -6.260223
0.078855 8.441519 3.383175 0.066328 -10.223539
0.078855 8.441519 3.383175 0.066328 -11.564911
0.078855 8.441519 3.383175 0.066328 -16.904510
0.120927 8.445940 3.363953 0.062655 -10.009503
0.078317 8.398482 3.346462 0.095005 -8.921969
0.127175 8.429905 3.331777 0.073445 -11.953735
0.100632 8.414207 3.326660 0.051384 -6.863347
0.051654 8.371025 3.291088 0.070064 -4.400081
0.062955 8.405505 3.337743 0.048776 -3.707749
0.055815 8.378746 3.372907 0.025056 -1.942425
0.055815 8.378746 3.372907 0.025056 -5.090081
0.055815 8.378746 3.372907 0.025056 -6.300918
0.013100 8.352876 3.400051 0.073825 -2.244076
0.022372 8.399097 3.419709 0.026089 -0.697518
0.022372 8.399097 3.419709 0.026089 -1.393054
0.022372 8.399097 3.419709 0.026089 -1.967031
0.062211 8.385086 3.427712 0.047220 -3.556617
0.062211 8.385086 3.427712 0.047220 -5.677240
0.028121 8.377461 3.468938 0.086709 -3.916216
0.035497 8.336447 3.462017 0.045347 -1.941095
0.051287 8.372513 3.457373 0.019194 -1.475391
0.011908 8.346642 3.479664 0.037699 -0.730882
0.011322 8.308361 3.466063 0.038981 -0.751524
0.014006 8.316541 3.487182 0.063412 -1.780054
0.018232 8.290555 3.451754 0.057105 -1.685681
0.019078 8.283371 3.448619 0.030282 -0.723608
0.019078 8.283371 3.448619 0.030282 -3.467451
0.011479 8.242581 3.485300 0.062381 -1.620217
0.021183 8.209987 3.529052 0.061920 -2.051135
0.021183 8.209987 3.529052 0.061920 -2.777559
0.016913 8.209320 3.498409 0.049046 -1.292146
0.016913 8.209320 3.498409 0.049046 -6.341067
0.009893 8.213527 3.451048 0.057749 -1.358896
0.017626 8.244976 3.499566 0.021045 -0.444138
0.017626 8.244976 3.499566 0.021045 -4.471326
0.001230 8.248743 3.454664 0.006317 -0.016913
0.006502 8.293684 3.405016 0.024427 -0.284115
0.006502 8.293684 3.405016 0.024427 -2.476620
0.011226 8.337746 3.363174 0.061822 -1.584818
0.011226 8.337746 3.363174 0.061822 -3.421028
0.016621 8.369715 3.346065 0.037328 -0.864403
0.015776 8.417578 3.357756 0.068286 -2.098760
0.017775 8.429143 3.326729 0.094140 -3.719894
0.017775 8.429143 3.326729 0.094140 -9.491140
0.042932 8.398895 3.292454 0.075762 -4.184219
0.042932 8.398895 3.292454 0.075762 -13.132870
0.071065 8.406271 3.245134 0.051110 -4.433224
0.022609 8.455692 3.262760 0.059867 -2.020289
0.002795 8.428889 3.267483 0.016532 -0.110935
0.002795 8.428889 3.267483 0.016532 -1.393730
0.015112 8.418738 3.245908 0.024526 -0.466630
0.010680 8.421690 3.270275 0.026356 -0.407389
0.012251 8.414096 3.253197 0.004229 -0.080668
0.027042 8.378578 3.257084 0.025231 -0.811534
0.004296 8.424679 3.229612 0.044293 -0.701184
0.004296 8.424679 3.229612 0.044293 -6.320772
0.052625 8.436942 3.221409 0.065197 -4.122995
0.052625 8.436942 3.221409 0.065197 -10.086612
0.073907 8.475721 3.172531 0.071438 -6.274115
0.045280 8.471752 3.156533 0.025773 -1.499434
0.006830 8.437586 3.119268 0.014321 -0.132864
0.014955 8.401980 3.097702 0.031696 -0.646348
0.014955 8.401980 3.097702 0.031696 -2.228097
0.014955 8.401980 3.097702 0.031696 -2.452647
0.035522 8.358553 3.057144 0.036653 -1.547112
0.044916 8.329504 3.011120 0.029908 -1.662810
0.044916 8.329504 3.011120 0.029908 -2.886106
0.044916 8.329504 3.011120 0.029908 -4.143167
0.075222 8.318800 2.980294 0.002813 -1.808582
0.075222 8.318800 2.980294 0.002813 -3.683114
0.032381 8.291666 2.972584 0.002514 -0.361627
0.032381 8.291666 2.972584 0.002514 -2.440522
0.010910 8.249322 2.941764 0.041136 -0.804513
0.010910 8.249322 2.941764 0.041136 -1.893337
0.000381 8.261294 2.963475 0.091008 -2.480498
0.000381 8.261294 2.963475 0.091008 -6.093345
0.033569 8.280139 2.931219 0.088273 -4.409115
0.021607 8.323574 2.951675 0.043801 -1.270591
0.021607 8.323574 2.951675 0.043801 -2.580419
0.021607 8.323574 2.951675 0.043801 -4.296923
0.005206 8.336622 2.941951 0.056536 -1.132193
0.029606 8.324731 2.953903 0.024289 -0.862679
0.029606 8.324731 2.953903 0.024289 -3.645630
0.036025 8.298021 2.970794 0.055144 -2.468602
0.036025 8.298021 2.970794 0.055144 -4.062602
0.023600 8.346138 3.010744 0.045340 -1.411535
0.023600 8.346138 3.010744 0.045340 -2.057680
0.023600 8.346138 3.010744 0.045340 -4.667767
0.037937 8.351859 2.968044 0.048928 -2.241040
0.012246 8.387123 2.920091 0.093090 -3.295389
0.012246 8.387123 2.920091 0.093090 -4.494387
0.012246 8.387123 2.920091 0.093090 -5.639619
0.057560 8.370682 2.934561 0.087740 -6.270259
0.019900 8.348840 2.921425 0.087623 -3.433654
0.019900 8.348840 2.921425 0.087623 -5.976788
0.002996 8.306937 2.886514 0.114773 -4.119303
0.002996 8.306937 2.886514 0.114773 -8.772684
0.016207 8.337044 2.919000 0.084283 -2.999167
0.016207 8.337044 2.919000 0.084283 -8.835489
0.043458 8.383191 2.955720 0.058294 -3.074940
0.043458 8.383191 2.955720 0.058294 -7.992239
0.028360 8.400413 2.923967 0.098715 -4.795990
0.048210 8.417176 2.953074 0.084620 -5.240258
0.023985 8.385450 2.956458 0.036131 -1.073338
0.023985 8.385450 2.956458 0.036131 -3.383864
0.045965 8.335974 2.921750 0.034025 -1.900316
0.045965 8.335974 2.921750 0.034025 -6.904040
0.022771 8.313734 2.958763 0.048746 -1.519047
0.056538 8.339933 2.963050 0.000081 -0.952096
0.056538 8.339933 2.963050 0.000081 -4.980582
0.066120 8.367001 2.948104 0.035005 -3.037156
0.066120 8.367001 2.948104 0.035005 -6.059304
0.066391 8.360359 2.921545 0.020128 -2.223185
0.061577 8.327156 2.959507 0.005264 -1.326908
0.020124 8.349577 2.998051 0.008228 -0.238742
0.028101 8.330701 2.957556 0.011045 -0.455129
0.028101 8.330701 2.957556 0.011045 -4.001854
0.050449 8.361580 2.968672 0.044585 -2.682329
0.050449 8.361580 2.968672 0.044585 -3.340759
0.073798 8.344982 3.009531 0.027196 -3.029291
0.026210 8.344609 2.962371 0.042421 -1.398930
0.022850 8.353029 2.934477 0.003226 -0.201953
0.009645 8.355921 2.893394 0.003386 -0.050427
0.028975 8.388648 2.890766 0.027738 -0.955247
0.064599 8.346242 2.908334 0.001400 -1.293693
0.064599 8.346242 2.908334 0.001400 -3.151626
0.064599 8.346242 2.908334 0.001400 -4.727080
0.080216 8.356889 2.951831 0.002982 -2.055811
0.080216 8.356889 2.951831 0.002982 -4.530658
0.052391 8.341842 2.909608 0.045396 -2.840004
0.018728 8.331288 2.900067 0.018777 -0.417771
0.053840 8.321078 2.877389 0.005932 -1.061086
0.053840 8.321078 2.877389 0.005932 -1.851702
0.053840 8.321078 2.877389 0.005932 -5.281046
0.069144 8.328884 2.900211 0.009513 -1.837528
0.069144 8.328884 2.900211 0.009513 -5.789535
0.071223 8.308147 2.860768 0.051014 -4.437723
0.065527 8.307429 2.811115 0.009009 -1.650009
0.065527 8.307429 2.811115 0.009009 -3.216983
0.026085 8.315423 2.841034 0.042492 -1.396731
0.017835 8.287647 2.802817 0.010533 -0.239010
0.017835 8.287647 2.802817 0.010533 -2.859109
0.017908 8.318243 2.842600 0.010414 -0.238233
0.017908 8.318243 2.842600 0.010414 -3.101938
0.056385 8.314405 2.880780 0.033234 -2.385391
0.006784 8.349071 2.878532 0.070236 -1.761813
0.029907 8.317223 2.837798 0.056476 -2.216199
0.029907 8.317223 2.837798 0.056476 -5.288808
0.017017 8.363102 2.841159 0.069777 -2.237355
0.017017 8.363102 2.841159 0.069777 -4.186562
0.017017 8.363102 2.841159 0.069777 -6.124334
0.014854 8.327719 2.864611 0.053251 -1.377595
0.027688 8.377580 2.884537 0.024286 -0.802261
0.027688 8.377580 2.884537 0.024286 -2.892876
0.049368 8.381377 2.874353 0.003509 -0.830394
0.039669 8.351902 2.887582 0.001398 -0.500905
0.039669 8.351902 2.887582 0.001398 -3.442058
0.070234 8.321524 2.918872 0.009984 -1.911193
0.070234 8.321524 2.918872 0.009984 -4.869496
0.030582 8.349430 2.890051 0.053511 -2.100258
0.030582 8.349430 2.890051 0.053511 -4.479482
0.020703 8.319942 2.914577 0.036729 -0.979637
0.007591 8.326165 2.879512 0.057998 -1.277669
0.016836 8.308698 2.868366 0.049846 -1.320587
0.016836 8.308698 2.868366 0.049846 -3.414511
0.000656 8.269315 2.827883 0.056113 -0.957152
0.000656 8.269315 2.827883 0.056113 -6.274317
0.019378 8.246920 2.804763 0.098701 -4.140998
0.046405 8.202726 2.784213 0.071038 -4.096501
0.046405 8.202726 2.784213 0.071038 -4.918742
0.045764 8.251091 2.792999 0.103714 -6.636061
0.007457 8.296068 2.746286 0.124421 -5.165386
0.007457 8.296068 2.746286 0.124421 -10.395623
0.020061 8.259581 2.770304 0.102985 -4.496641
0.015736 8.297637 2.742050 0.105629 -4.374649
0.028040 8.304306 2.695991 0.095029 -4.498354
0.000284 8.320673 2.733525 0.116587 -4.056634
0.018461 8.343165 2.728641 0.105372 -4.554341
0.018461 8.343165 2.728641 0.105372 -12.128294
0.051699 8.328645 2.694424 0.137829 -10.668528
0.016727 8.369927 2.677505 0.099478 -4.010572
0.016727 8.369927 2.677505 0.099478 -5.063095
0.016727 8.369927 2.677505 0.099478 -9.933357
0.060167 8.345046 2.655897 0.086311 -6.372408
0.037173 8.307399 2.611769 0.069175 -3.359033
0.058802 8.290973 2.568252 0.027708 -2.222754
0.031761 8.279733 2.572119 0.034040 -1.285946
0.043037 8.284373 2.585065 0.007074 -0.745801
0.043037 8.284373 2.585065 0.007074 -3.510600
0.045470 8.294771 2.544899 0.006022 -0.787478
0.045470 8.294771 2.544899 0.006022 -2.834341
0.065276 8.319690 2.516306 0.019383 -2.128629
0.065276 8.319690 2.516306 0.019383 -8.414651
0.086904 8.330795 2.474034 0.046077 -5.252133
0.041043 8.354266 2.501081 0.051084 -2.520762
0.023208 8.341644 2.528918 0.019119 -0.532101
0.026245 8.293860 2.505600 0.013868 -0.477875
0.026245 8.293860 2.505600 0.013868 -2.222389
0.044249 8.251727 2.471382 0.020917 -1.261256
0.054755 8.272365 2.441941 0.064396 -4.216487
0.054755 8.272365 2.441941 0.064396 -6.501517
0.054755 8.272365 2.441941 0.064396 -12.454548
0.070297 8.242053 2.450353 0.101273 -8.742535
0.095647 8.261863 2.483795 0.059079 -7.110228
0.071326 8.245847 2.527937 0.016349 -2.283005
0.026662 8.216676 2.553631 0.053225 -1.895417
0.026662 8.216676 2.553631 0.053225 -8.966838
0.013513 8.213680 2.519087 0.016545 -0.268337
0.013513 8.213680 2.519087 0.016545 -1.739255
0.042892 8.186334 2.530590 0.016042 -1.031546
0.042892 8.186334 2.530590 0.016042 -5.295248
0.006197 8.230945 2.510013 0.058080 -1.227086
0.006197 8.230945 2.510013 0.058080 -2.849540
0.007402 8.182712 2.491628 0.077172 -2.124408
0.007402 8.182712 2.491628 0.077172 -6.102960
0.004374 8.146205 2.515196 0.113200 -4.105575
0.006496 8.148732 2.551539 0.071554 -1.809294
0.030580 8.162829 2.502114 0.068153 -2.895243
0.020946 8.116412 2.534883 0.072401 -2.587961
0.020946 8.116412 2.534883 0.072401 -4.244119
0.044904 8.133242 2.508061 0.027959 -1.576788
0.024470 8.157088 2.522028 0.025858 -0.752283
0.024470 8.157088 2.522028 0.025858 -3.641043
0.053002 8.191883 2.536996 0.069055 -4.424656
0.053002 8.191883 2.536996 0.069055 -8.800294
0.045703 8.195630 2.495047 0.024362 -1.458016
0.045703 8.195630 2.495047 0.024362 -3.025361
0.089645 8.240289 2.487249 0.010594 -2.984175
0.089645 8.240289 2.487249 0.010594 -5.118159
0.089645 8.240289 2.487249 0.010594 -9.366730
0.078118 8.192639 2.451514 0.053019 -5.107473
0.078118 8.192639 2.451514 0.053019 -6.620833
0.110965 8.152301 2.443489 0.009791 -4.330826
0.107566 8.168672 2.492180 0.010665 -4.151682
0.107566 8.168672 2.492180 0.010665 -6.842176
0.107537 8.179153 2.534388 0.006071 -3.833346
0.104661 8.166781 2.500238 0.003515 -3.475532
0.104661 8.166781 2.500238 0.003515 -3.760960
0.104661 8.166781 2.500238 0.003515 -6.346757
0.104097 8.126826 2.536108 0.047525 -6.827792
0.104097 8.126826 2.536108 0.047525 -10.961200
0.143469 8.111554 2.522860 0.053025 -11.467143
0.143469 8.111554 2.522860 0.053025 -14.469107
0.113298 8.120422 2.486998 0.067713 -9.731188
0.079786 8.111997 2.450305 0.084890 -8.054080
0.030255 8.107047 2.470436 0.060688 -2.456378
0.008252 8.091755 2.423119 0.022877 -0.287796
0.055252 8.096002 2.409667 0.021994 -1.772182
0.046413 8.089959 2.409427 0.019471 -1.289196
0.046413 8.089959 2.409427 0.019471 -2.835205
0.079048 8.099685 2.430191 0.001147 -1.910088
0.069213 8.147991 2.422032 0.008421 -1.790069
0.037780 8.162808 2.418099 0.039222 -1.760985
0.048392 8.203157 2.430145 0.004470 -0.829923
0.048392 8.203157 2.430145 0.004470 -2.940581
0.020587 8.247203 2.396555 0.045093 -1.281244
0.042574 8.238084 2.372572 0.021820 -1.231528
0.042574 8.238084 2.372572 0.021820 -1.446445
0.022473 8.259019 2.382853 0.013481 -0.383934
0.022473 8.259019 2.382853 0.013481 -1.395501
0.032153 8.285050 2.420053 0.016124 -0.692200
0.012827 8.287642 2.454051 0.010458 -0.161028
0.009997 8.320107 2.432425 0.029494 -0.463177
0.009997 8.320107 2.432425 0.029494 -1.139318
0.009997 8.320107 2.432425 0.029494 -2.828744
0.002625 8.349963 2.475989 0.002509 -0.007829
0.004701 8.399541 2.520345 0.021021 -0.196513
0.004701 8.399541 2.520345 0.021021 -1.813860
0.029376 8.381998 2.566255 0.014335 -0.567481
0.012877 8.366371 2.570334 0.009490 -0.148584
0.012877 8.366371 2.570334 0.009490 -2.044879
0.012877 8.366371 2.570334 0.009490 -2.940623
0.021692 8.340344 2.556198 0.056462 -1.814082
0.062850 8.368705 2.605931 0.032144 -2.680093
0.062850 8.368705 2.605931 0.032144 -4.656875
0.021335 8.369910 2.593955 0.054035 -1.687155
0.057524 8.340988 2.572779 0.017567 -1.674681
0.057524 8.340988 2.572779 0.017567 -2.412423
0.057524 8.340988 2.572779 0.017567 -5.737018
0.095163 8.343471 2.568665 0.029775 -4.635984
0.050989 8.357499 2.571749 0.000553 -0.789000
0.050989 8.357499 2.571749 0.000553 -4.067232
0.070890 8.363182 2.550495 0.032091 -3.149734
0.070890 8.363182 2.550495 0.032091 -6.412045
0.074160 8.316432 2.572902 0.074358 -6.551087
0.108732 8.298405 2.549857 0.035867 -6.209973
0.074644 8.291423 2.528448 0.031666 -3.356635
0.074644 8.291423 2.528448 0.031666 -5.385549
0.027712 8.338498 2.544425 0.011970 -0.467680
0.071651 8.332898 2.553545 0.006630 -1.819994
0.071651 8.332898 2.553545 0.006630 -6.507818
0.114598 8.324218 2.507235 0.039848 -7.084488
0.114598 8.324218 2.507235 0.039848 -10.684529
0.102269 8.367613 2.553533 0.009099 -3.683637
0.102269 8.367613 2.553533 0.009099 -10.324552
0.138859 8.414046 2.508825 0.050909 -10.695556
0.138859 8.414046 2.508825 0.050909 -22.947072
0.160604 8.448831 2.493914 0.008024 -8.445317
0.160604 8.448831 2.493914 0.008024 -11.525757
0.123712 8.450130 2.518510 0.018753 -6.028024
0.123712 8.450130 2.518510 0.018753 -9.003163
0.074118 8.407692 2.565700 0.041138 -3.945359
0.074118 8.407692 2.565700 0.041138 -4.894247
0.046949 8.366580 2.563689 0.048614 -2.712306
0.046949 8.366580 2.563689 0.048614 -5.549787
0.039835 8.344886 2.568783 0.088850 -4.918238
0.039835 8.344886 2.568783 0.088850 -8.383342
0.069884 8.340040 2.554712 0.058520 -4.896872
0.062060 8.360737 2.578143 0.058633 -4.326382
0.085226 8.330291 2.531627 0.051224 -5.529747
0.058171 8.368895 2.528972 0.055994 -3.871052
0.058171 8.368895 2.528972 0.055994 -12.577459
0.010589 8.321865 2.544136 0.044091 -0.888021
0.010589 8.321865 2.544136 0.044091 -3.580466
0.058712 8.319198 2.519437 0.015352 -1.629173
0.058712 8.319198 2.519437 0.015352 -2.525507
0.020756 8.331338 2.484459 0.029555 -0.751786
0.020756 8.331338 2.484459 0.029555 -2.575245
0.012990 8.340211 2.486539 0.029073 -0.525483
0.012990 8.340211 2.486539 0.029073 -1.252767
0.012990 8.340211 2.486539 0.029073 -3.789886
0.044328 8.305008 2.475843 0.062073 -3.362394
0.055698 8.344653 2.448224 0.050549 -3.352646
0.047425 8.373598 2.457653 0.043551 -2.458119
0.047425 8.373598 2.457653 0.043551 -4.609780
0.010205 8.390930 2.473847 0.076782 -2.247337
0.006144 8.370140 2.470493 0.067085 -1.592668
0.006144 8.370140 2.470493 0.067085 -1.964324
0.006144 8.370140 2.470493 0.067085 -4.211553
0.014317 8.391946 2.473828 0.099216 -3.828304
0.017118 8.411001 2.516903 0.092840 -3.590996
0.053744 8.375572 2.537932 0.045859 -2.946501
0.053744 8.375572 2.537932 0.045859 -7.225482
0.036881 8.397204 2.569871 0.067514 -3.236769
0.012912 8.353804 2.526271 0.062154 -1.673602
0.012912 8.353804 2.526271 0.062154 -6.783878
0.033780 8.384058 2.491699 0.096322 -5.027186
0.047755 8.376642 2.450044 0.096123 -6.148196
0.047755 8.376642 2.450044 0.096123 -10.761247
0.039111 8.388554 2.463129 0.051916 -2.460904
0.023696 8.430988 2.435217 0.037327 -1.105969
0.015514 8.422933 2.440376 0.000670 -0.077791
0.003222 8.466899 2.461843 0.002996 -0.011484
0.042986 8.498690 2.430333 0.006062 -0.714483
0.056562 8.471258 2.413844 0.005561 -1.146214
0.095239 8.511701 2.377387 0.016538 -3.710770
0.095239 8.511701 2.377387 0.016538 -7.465960
0.132467 8.557701 2.346928 0.011965 -6.195628
0.101520 8.530068 2.356365 0.025130 -4.763986
0.095456 8.547020 2.395863 0.014834 -3.612681
0.058865 8.589307 2.414834 0.007067 -1.291081
0.058865 8.589307 2.414834 0.007067 -3.850111
0.058865 8.589307 2.414834 0.007067 -5.507521
0.019270 8.562157 2.420728 0.048744 -1.373873
0.026120 8.517961 2.454465 0.064601 -2.444378
0.067629 8.527104 2.466881 0.035087 -3.133525
0.067629 8.527104 2.466881 0.035087 -9.520196
0.089520 8.543091 2.501626 0.056041 -6.292841
0.089520 8.543091 2.501626 0.056041 -11.685910
0.113811 8.519369 2.500853 0.031269 -6.251282
0.112708 8.481322 2.459368 0.021310 -5.334345
0.115770 8.453184 2.424852 0.007018 -4.477812
0.115770 8.453184 2.424852 0.007018 -10.011636
0.123761 8.454134 2.473526 0.029168 -6.945984
0.104607 8.460492 2.484966 0.046761 -6.804973
0.104607 8.460492 2.484966 0.046761 -11.131471
0.097967 8.434599 2.447565 0.069444 -8.323901
0.097967 8.434599 2.447565 0.069444 -8.451818
0.097967 8.434599 2.447565 0.069444 -11.068374
0.110825 8.432532 2.431884 0.046748 -7.374353
0.110825 8.432532 2.431884 0.046748 -11.003596
0.122175 8.430167 2.383562 0.043798 -8.181501
0.122175 8.430167 2.383562 0.043798 -20.317809
0.146293 8.430840 2.414062 0.068920 -13.755956
0.146293 8.430840 2.414062 0.068920 -19.687148
0.146293 8.430840 2.414062 0.068920 -23.713464
0.103952 8.428256 2.367383 0.042418 -6.363010
0.103952 8.428256 2.367383 0.042418 -13.040741
0.064116 8.468039 2.323110 0.082039 -6.344279
0.087165 8.467448 2.302878 0.053535 -5.879571
0.039897 8.505448 2.313444 0.039229 -1.859485
0.006111 8.529647 2.335956 0.039343 -0.613631
0.006111 8.529647 2.335956 0.039343 -4.851876
0.033738 8.522405 2.327274 0.005868 -0.465898
0.019698 8.512980 2.363448 0.020637 -0.483185
0.019698 8.512980 2.363448 0.020637 -0.781705
0.034071 8.542985 2.368154 0.065920 -2.969499
0.034071 8.542985 2.368154 0.065920 -7.070227
0.072249 8.560642 2.406242 0.068333 -5.869701
0.057148 8.592272 2.410858 0.030286 -2.270487
0.057148 8.592272 2.410858 0.030286 -4.713917
0.049167 8.589568 2.460315 0.014824 -1.216206
0.049167 8.589568 2.460315 0.014824 -1.728490
0.053777 8.639277 2.412456 0.053427 -3.413341
